Tacticam File,Matched Broadcast File,Similarity Score
tacticam_frame140_player12.jpg,broadcast_frame72_player6.jpg,0.9561
tacticam_frame140_player13.jpg,broadcast_frame116_player7.jpg,0.9625
tacticam_frame140_player14.jpg,broadcast_frame98_player4.jpg,0.9365
tacticam_frame140_player15.jpg,broadcast_frame72_player6.jpg,0.9447
tacticam_frame140_player16.jpg,broadcast_frame116_player9.jpg,0.969
tacticam_frame140_player17.jpg,broadcast_frame99_player5.jpg,0.9645
tacticam_frame140_player18.jpg,broadcast_frame96_player8.jpg,0.9539
tacticam_frame140_player19.jpg,broadcast_frame9_player12.jpg,0.9485
tacticam_frame140_player2.jpg,broadcast_frame17_player8.jpg,0.9549
tacticam_frame140_player3.jpg,broadcast_frame101_player8.jpg,0.9584
tacticam_frame140_player4.jpg,broadcast_frame48_player5.jpg,0.9577
tacticam_frame140_player5.jpg,broadcast_frame38_player9.jpg,0.9647
tacticam_frame140_player6.jpg,broadcast_frame79_player4.jpg,0.9629
tacticam_frame140_player7.jpg,broadcast_frame80_player12.jpg,0.9545
tacticam_frame140_player8.jpg,broadcast_frame104_player7.jpg,0.967
tacticam_frame140_player9.jpg,broadcast_frame98_player4.jpg,0.9561
tacticam_frame141_player0.jpg,broadcast_frame101_player8.jpg,0.9573
tacticam_frame141_player1.jpg,broadcast_frame17_player8.jpg,0.9743
tacticam_frame141_player10.jpg,broadcast_frame99_player6.jpg,0.9482
tacticam_frame141_player11.jpg,broadcast_frame17_player10.jpg,0.9509
tacticam_frame141_player12.jpg,broadcast_frame86_player4.jpg,0.9286
tacticam_frame141_player13.jpg,broadcast_frame101_player8.jpg,0.9719
tacticam_frame141_player14.jpg,broadcast_frame102_player5.jpg,0.9662
tacticam_frame141_player15.jpg,broadcast_frame116_player7.jpg,0.965
tacticam_frame141_player16.jpg,broadcast_frame81_player10.jpg,0.9679
tacticam_frame141_player17.jpg,broadcast_frame122_player7.jpg,0.9653
tacticam_frame141_player18.jpg,broadcast_frame98_player4.jpg,0.9483
tacticam_frame141_player2.jpg,broadcast_frame42_player7.jpg,0.9435
tacticam_frame141_player3.jpg,broadcast_frame110_player7.jpg,0.9598
tacticam_frame141_player4.jpg,broadcast_frame105_player1.jpg,0.9592
tacticam_frame141_player5.jpg,broadcast_frame98_player4.jpg,0.9545
tacticam_frame141_player6.jpg,broadcast_frame81_player10.jpg,0.9713
tacticam_frame141_player7.jpg,broadcast_frame116_player7.jpg,0.9587
tacticam_frame141_player8.jpg,broadcast_frame117_player3.jpg,0.9742
tacticam_frame141_player9.jpg,broadcast_frame8_player13.jpg,0.9627
tacticam_frame142_player0.jpg,broadcast_frame101_player2.jpg,0.9441
tacticam_frame142_player1.jpg,broadcast_frame101_player8.jpg,0.9591
tacticam_frame142_player10.jpg,broadcast_frame95_player1.jpg,0.948
tacticam_frame142_player11.jpg,broadcast_frame17_player8.jpg,0.9732
tacticam_frame142_player12.jpg,broadcast_frame117_player3.jpg,0.9777
tacticam_frame142_player13.jpg,broadcast_frame121_player9.jpg,0.9815
tacticam_frame142_player14.jpg,broadcast_frame20_player3.jpg,0.9643
tacticam_frame142_player15.jpg,broadcast_frame104_player7.jpg,0.9716
tacticam_frame142_player16.jpg,broadcast_frame98_player4.jpg,0.9545
tacticam_frame142_player17.jpg,broadcast_frame92_player5.jpg,0.9432
tacticam_frame142_player18.jpg,broadcast_frame118_player6.jpg,0.9467
tacticam_frame142_player19.jpg,broadcast_frame12_player5.jpg,0.9518
tacticam_frame142_player2.jpg,broadcast_frame41_player7.jpg,0.9566
tacticam_frame142_player3.jpg,broadcast_frame104_player7.jpg,0.9602
tacticam_frame142_player4.jpg,broadcast_frame98_player4.jpg,0.958
tacticam_frame142_player5.jpg,broadcast_frame21_player7.jpg,0.9492
tacticam_frame142_player6.jpg,broadcast_frame79_player4.jpg,0.9641
tacticam_frame142_player7.jpg,broadcast_frame21_player7.jpg,0.9641
tacticam_frame142_player8.jpg,broadcast_frame116_player9.jpg,0.963
tacticam_frame142_player9.jpg,broadcast_frame116_player7.jpg,0.9527
tacticam_frame143_player0.jpg,broadcast_frame98_player4.jpg,0.9655
tacticam_frame143_player1.jpg,broadcast_frame41_player7.jpg,0.9566
tacticam_frame143_player10.jpg,broadcast_frame79_player4.jpg,0.969
tacticam_frame143_player11.jpg,broadcast_frame98_player4.jpg,0.9586
tacticam_frame143_player12.jpg,broadcast_frame17_player8.jpg,0.9663
tacticam_frame143_player13.jpg,broadcast_frame95_player4.jpg,0.9405
tacticam_frame143_player14.jpg,broadcast_frame105_player1.jpg,0.9539
tacticam_frame143_player15.jpg,broadcast_frame116_player7.jpg,0.9647
tacticam_frame143_player16.jpg,broadcast_frame79_player4.jpg,0.9694
tacticam_frame143_player17.jpg,broadcast_frame72_player6.jpg,0.9473
tacticam_frame143_player18.jpg,broadcast_frame122_player7.jpg,0.9808
tacticam_frame143_player2.jpg,broadcast_frame120_player4.jpg,0.9494
tacticam_frame143_player3.jpg,broadcast_frame68_player8.jpg,0.9504
tacticam_frame143_player4.jpg,broadcast_frame118_player11.jpg,0.9486
tacticam_frame143_player5.jpg,broadcast_frame109_player8.jpg,0.9388
tacticam_frame143_player6.jpg,broadcast_frame21_player7.jpg,0.9697
tacticam_frame143_player7.jpg,broadcast_frame104_player7.jpg,0.9515
tacticam_frame143_player8.jpg,broadcast_frame20_player3.jpg,0.9722
tacticam_frame143_player9.jpg,broadcast_frame109_player3.jpg,0.9592
tacticam_frame144_player0.jpg,broadcast_frame79_player4.jpg,0.9699
tacticam_frame144_player1.jpg,broadcast_frame99_player6.jpg,0.9435
tacticam_frame144_player10.jpg,broadcast_frame20_player3.jpg,0.9755
tacticam_frame144_player11.jpg,broadcast_frame95_player4.jpg,0.9478
tacticam_frame144_player12.jpg,broadcast_frame17_player8.jpg,0.968
tacticam_frame144_player13.jpg,broadcast_frame48_player8.jpg,0.9588
tacticam_frame144_player14.jpg,broadcast_frame33_player8.jpg,0.9603
tacticam_frame144_player15.jpg,broadcast_frame95_player1.jpg,0.9502
tacticam_frame144_player16.jpg,broadcast_frame116_player7.jpg,0.9663
tacticam_frame144_player17.jpg,broadcast_frame99_player5.jpg,0.9593
tacticam_frame144_player2.jpg,broadcast_frame116_player7.jpg,0.9733
tacticam_frame144_player3.jpg,broadcast_frame98_player4.jpg,0.963
tacticam_frame144_player4.jpg,broadcast_frame42_player7.jpg,0.9547
tacticam_frame144_player5.jpg,broadcast_frame111_player7.jpg,0.9567
tacticam_frame144_player6.jpg,broadcast_frame116_player7.jpg,0.95
tacticam_frame144_player7.jpg,broadcast_frame112_player5.jpg,0.954
tacticam_frame144_player8.jpg,broadcast_frame112_player5.jpg,0.9657
tacticam_frame144_player9.jpg,broadcast_frame97_player1.jpg,0.9593
tacticam_frame145_player0.jpg,broadcast_frame123_player6.jpg,0.9545
tacticam_frame145_player1.jpg,broadcast_frame14_player12.jpg,0.965
tacticam_frame145_player10.jpg,broadcast_frame41_player7.jpg,0.9468
tacticam_frame145_player11.jpg,broadcast_frame98_player4.jpg,0.948
tacticam_frame145_player12.jpg,broadcast_frame98_player4.jpg,0.952
tacticam_frame145_player13.jpg,broadcast_frame116_player7.jpg,0.9555
tacticam_frame145_player14.jpg,broadcast_frame116_player7.jpg,0.9579
tacticam_frame145_player15.jpg,broadcast_frame116_player7.jpg,0.9602
tacticam_frame145_player16.jpg,broadcast_frame105_player1.jpg,0.9549
tacticam_frame145_player17.jpg,broadcast_frame123_player6.jpg,0.9725
tacticam_frame145_player2.jpg,broadcast_frame70_player3.jpg,0.9462
tacticam_frame145_player3.jpg,broadcast_frame70_player4.jpg,0.9662
tacticam_frame145_player4.jpg,broadcast_frame83_player9.jpg,0.947
tacticam_frame145_player5.jpg,broadcast_frame97_player1.jpg,0.9608
tacticam_frame145_player6.jpg,broadcast_frame110_player2.jpg,0.9421
tacticam_frame145_player7.jpg,broadcast_frame32_player10.jpg,0.9775
tacticam_frame145_player8.jpg,broadcast_frame71_player8.jpg,0.9658
tacticam_frame145_player9.jpg,broadcast_frame20_player3.jpg,0.9721
tacticam_frame146_player0.jpg,broadcast_frame96_player4.jpg,0.9623
tacticam_frame146_player1.jpg,broadcast_frame79_player4.jpg,0.9631
tacticam_frame146_player10.jpg,broadcast_frame112_player6.jpg,0.9645
tacticam_frame146_player11.jpg,broadcast_frame98_player4.jpg,0.9641
tacticam_frame146_player12.jpg,broadcast_frame20_player3.jpg,0.978
tacticam_frame146_player13.jpg,broadcast_frame105_player1.jpg,0.9508
tacticam_frame146_player14.jpg,broadcast_frame42_player7.jpg,0.9646
tacticam_frame146_player2.jpg,broadcast_frame98_player4.jpg,0.9509
tacticam_frame146_player3.jpg,broadcast_frame117_player3.jpg,0.96
tacticam_frame146_player4.jpg,broadcast_frame102_player3.jpg,0.9678
tacticam_frame146_player5.jpg,broadcast_frame104_player7.jpg,0.9632
tacticam_frame146_player6.jpg,broadcast_frame83_player9.jpg,0.9513
tacticam_frame146_player7.jpg,broadcast_frame122_player8.jpg,0.9433
tacticam_frame146_player8.jpg,broadcast_frame101_player8.jpg,0.9706
tacticam_frame146_player9.jpg,broadcast_frame12_player10.jpg,0.9498
tacticam_frame147_player0.jpg,broadcast_frame98_player4.jpg,0.9521
tacticam_frame147_player1.jpg,broadcast_frame122_player8.jpg,0.9676
tacticam_frame147_player10.jpg,broadcast_frame42_player7.jpg,0.9506
tacticam_frame147_player11.jpg,broadcast_frame116_player7.jpg,0.947
tacticam_frame147_player12.jpg,broadcast_frame69_player6.jpg,0.9675
tacticam_frame147_player13.jpg,broadcast_frame98_player2.jpg,0.9562
tacticam_frame147_player14.jpg,broadcast_frame122_player7.jpg,0.956
tacticam_frame147_player15.jpg,broadcast_frame101_player8.jpg,0.9695
tacticam_frame147_player16.jpg,broadcast_frame80_player12.jpg,0.9517
tacticam_frame147_player2.jpg,broadcast_frame120_player4.jpg,0.9533
tacticam_frame147_player3.jpg,broadcast_frame104_player7.jpg,0.9726
tacticam_frame147_player4.jpg,broadcast_frame124_player6.jpg,0.9519
tacticam_frame147_player5.jpg,broadcast_frame117_player3.jpg,0.9567
tacticam_frame147_player6.jpg,broadcast_frame113_player5.jpg,0.9618
tacticam_frame147_player7.jpg,broadcast_frame25_player8.jpg,0.961
tacticam_frame147_player8.jpg,broadcast_frame89_player5.jpg,0.9418
tacticam_frame147_player9.jpg,broadcast_frame117_player3.jpg,0.9599
tacticam_frame148_player0.jpg,broadcast_frame70_player3.jpg,0.961
tacticam_frame148_player1.jpg,broadcast_frame98_player4.jpg,0.9644
tacticam_frame148_player10.jpg,broadcast_frame105_player1.jpg,0.9708
tacticam_frame148_player11.jpg,broadcast_frame116_player7.jpg,0.9393
tacticam_frame148_player12.jpg,broadcast_frame98_player4.jpg,0.9514
tacticam_frame148_player13.jpg,broadcast_frame116_player7.jpg,0.9789
tacticam_frame148_player14.jpg,broadcast_frame24_player11.jpg,0.9416
tacticam_frame148_player15.jpg,broadcast_frame50_player2.jpg,0.9704
tacticam_frame148_player16.jpg,broadcast_frame125_player8.jpg,0.8866
tacticam_frame148_player17.jpg,broadcast_frame94_player5.jpg,0.9457
tacticam_frame148_player18.jpg,broadcast_frame108_player8.jpg,0.968
tacticam_frame148_player19.jpg,broadcast_frame17_player8.jpg,0.9421
tacticam_frame148_player2.jpg,broadcast_frame104_player7.jpg,0.9715
tacticam_frame148_player3.jpg,broadcast_frame25_player10.jpg,0.9575
tacticam_frame148_player4.jpg,broadcast_frame112_player5.jpg,0.964
tacticam_frame148_player5.jpg,broadcast_frame32_player10.jpg,0.9337
tacticam_frame148_player6.jpg,broadcast_frame9_player12.jpg,0.9608
tacticam_frame148_player7.jpg,broadcast_frame42_player7.jpg,0.9466
tacticam_frame148_player8.jpg,broadcast_frame116_player7.jpg,0.968
tacticam_frame148_player9.jpg,broadcast_frame117_player3.jpg,0.9262
tacticam_frame149_player0.jpg,broadcast_frame98_player4.jpg,0.9625
tacticam_frame149_player1.jpg,broadcast_frame79_player4.jpg,0.9582
tacticam_frame149_player10.jpg,broadcast_frame124_player6.jpg,0.9706
tacticam_frame149_player11.jpg,broadcast_frame98_player4.jpg,0.9635
tacticam_frame149_player12.jpg,broadcast_frame116_player7.jpg,0.9681
tacticam_frame149_player13.jpg,broadcast_frame12_player5.jpg,0.9692
tacticam_frame149_player14.jpg,broadcast_frame99_player12.jpg,0.9619
tacticam_frame149_player15.jpg,broadcast_frame17_player8.jpg,0.9725
tacticam_frame149_player16.jpg,broadcast_frame20_player3.jpg,0.9769
tacticam_frame149_player17.jpg,broadcast_frame116_player7.jpg,0.9519
tacticam_frame149_player2.jpg,broadcast_frame122_player8.jpg,0.9688
tacticam_frame149_player3.jpg,broadcast_frame99_player11.jpg,0.9511
tacticam_frame149_player4.jpg,broadcast_frame86_player4.jpg,0.9499
tacticam_frame149_player5.jpg,broadcast_frame122_player8.jpg,0.9646
tacticam_frame149_player6.jpg,broadcast_frame17_player8.jpg,0.9574
tacticam_frame149_player7.jpg,broadcast_frame97_player2.jpg,0.967
tacticam_frame149_player8.jpg,broadcast_frame97_player1.jpg,0.9731
tacticam_frame149_player9.jpg,broadcast_frame17_player8.jpg,0.9711
tacticam_frame14_player0.jpg,broadcast_frame117_player3.jpg,0.9553
tacticam_frame14_player1.jpg,broadcast_frame33_player8.jpg,0.9478
tacticam_frame14_player10.jpg,broadcast_frame57_player3.jpg,0.929
tacticam_frame14_player11.jpg,broadcast_frame80_player12.jpg,0.9566
tacticam_frame14_player12.jpg,broadcast_frame95_player1.jpg,0.9551
tacticam_frame14_player13.jpg,broadcast_frame27_player7.jpg,0.9482
tacticam_frame14_player14.jpg,broadcast_frame17_player8.jpg,0.971
tacticam_frame14_player15.jpg,broadcast_frame25_player10.jpg,0.9686
tacticam_frame14_player16.jpg,broadcast_frame86_player4.jpg,0.9629
tacticam_frame14_player17.jpg,broadcast_frame116_player7.jpg,0.9441
tacticam_frame14_player18.jpg,broadcast_frame37_player10.jpg,0.9579
tacticam_frame14_player2.jpg,broadcast_frame101_player8.jpg,0.968
tacticam_frame14_player3.jpg,broadcast_frame55_player7.jpg,0.9458
tacticam_frame14_player4.jpg,broadcast_frame116_player7.jpg,0.9586
tacticam_frame14_player5.jpg,broadcast_frame97_player1.jpg,0.9563
tacticam_frame14_player6.jpg,broadcast_frame81_player10.jpg,0.9701
tacticam_frame14_player7.jpg,broadcast_frame79_player4.jpg,0.9589
tacticam_frame14_player8.jpg,broadcast_frame98_player4.jpg,0.9637
tacticam_frame14_player9.jpg,broadcast_frame70_player9.jpg,0.9721
tacticam_frame150_player0.jpg,broadcast_frame98_player2.jpg,0.9668
tacticam_frame150_player1.jpg,broadcast_frame83_player10.jpg,0.9664
tacticam_frame150_player10.jpg,broadcast_frame68_player8.jpg,0.9587
tacticam_frame150_player11.jpg,broadcast_frame105_player1.jpg,0.9626
tacticam_frame150_player12.jpg,broadcast_frame98_player4.jpg,0.9564
tacticam_frame150_player13.jpg,broadcast_frame84_player0.jpg,0.967
tacticam_frame150_player14.jpg,broadcast_frame124_player6.jpg,0.9375
tacticam_frame150_player15.jpg,broadcast_frame123_player6.jpg,0.951
tacticam_frame150_player16.jpg,broadcast_frame104_player7.jpg,0.9612
tacticam_frame150_player17.jpg,broadcast_frame122_player7.jpg,0.9783
tacticam_frame150_player2.jpg,broadcast_frame11_player9.jpg,0.9551
tacticam_frame150_player3.jpg,broadcast_frame116_player7.jpg,0.9716
tacticam_frame150_player4.jpg,broadcast_frame13_player9.jpg,0.9614
tacticam_frame150_player5.jpg,broadcast_frame115_player6.jpg,0.9619
tacticam_frame150_player6.jpg,broadcast_frame99_player4.jpg,0.9608
tacticam_frame150_player7.jpg,broadcast_frame95_player1.jpg,0.9426
tacticam_frame150_player8.jpg,broadcast_frame104_player7.jpg,0.9722
tacticam_frame150_player9.jpg,broadcast_frame73_player8.jpg,0.9564
tacticam_frame151_player0.jpg,broadcast_frame95_player1.jpg,0.957
tacticam_frame151_player1.jpg,broadcast_frame122_player8.jpg,0.9619
tacticam_frame151_player10.jpg,broadcast_frame81_player10.jpg,0.9601
tacticam_frame151_player11.jpg,broadcast_frame81_player10.jpg,0.9715
tacticam_frame151_player12.jpg,broadcast_frame122_player7.jpg,0.9648
tacticam_frame151_player13.jpg,broadcast_frame117_player3.jpg,0.9395
tacticam_frame151_player14.jpg,broadcast_frame98_player4.jpg,0.9357
tacticam_frame151_player15.jpg,broadcast_frame124_player6.jpg,0.9444
tacticam_frame151_player2.jpg,broadcast_frame81_player10.jpg,0.9591
tacticam_frame151_player3.jpg,broadcast_frame117_player3.jpg,0.9658
tacticam_frame151_player4.jpg,broadcast_frame116_player7.jpg,0.9423
tacticam_frame151_player5.jpg,broadcast_frame120_player4.jpg,0.9525
tacticam_frame151_player6.jpg,broadcast_frame97_player1.jpg,0.9562
tacticam_frame151_player7.jpg,broadcast_frame86_player4.jpg,0.9411
tacticam_frame151_player8.jpg,broadcast_frame109_player3.jpg,0.9622
tacticam_frame151_player9.jpg,broadcast_frame17_player8.jpg,0.969
tacticam_frame152_player0.jpg,broadcast_frame25_player10.jpg,0.9307
tacticam_frame152_player1.jpg,broadcast_frame98_player4.jpg,0.9431
tacticam_frame152_player10.jpg,broadcast_frame98_player4.jpg,0.9528
tacticam_frame152_player11.jpg,broadcast_frame98_player6.jpg,0.9662
tacticam_frame152_player12.jpg,broadcast_frame117_player3.jpg,0.9529
tacticam_frame152_player13.jpg,broadcast_frame97_player2.jpg,0.9649
tacticam_frame152_player14.jpg,broadcast_frame98_player4.jpg,0.9579
tacticam_frame152_player2.jpg,broadcast_frame95_player1.jpg,0.9617
tacticam_frame152_player3.jpg,broadcast_frame116_player7.jpg,0.9681
tacticam_frame152_player4.jpg,broadcast_frame105_player1.jpg,0.961
tacticam_frame152_player5.jpg,broadcast_frame117_player3.jpg,0.9785
tacticam_frame152_player6.jpg,broadcast_frame51_player0.jpg,0.9588
tacticam_frame152_player7.jpg,broadcast_frame11_player9.jpg,0.955
tacticam_frame152_player8.jpg,broadcast_frame101_player8.jpg,0.9546
tacticam_frame152_player9.jpg,broadcast_frame29_player10.jpg,0.9334
tacticam_frame153_player0.jpg,broadcast_frame25_player10.jpg,0.9446
tacticam_frame153_player1.jpg,broadcast_frame98_player4.jpg,0.9507
tacticam_frame153_player10.jpg,broadcast_frame17_player8.jpg,0.9642
tacticam_frame153_player11.jpg,broadcast_frame105_player1.jpg,0.9642
tacticam_frame153_player12.jpg,broadcast_frame104_player7.jpg,0.9635
tacticam_frame153_player2.jpg,broadcast_frame98_player4.jpg,0.967
tacticam_frame153_player3.jpg,broadcast_frame95_player1.jpg,0.9506
tacticam_frame153_player4.jpg,broadcast_frame98_player4.jpg,0.9693
tacticam_frame153_player5.jpg,broadcast_frame29_player10.jpg,0.9518
tacticam_frame153_player6.jpg,broadcast_frame17_player8.jpg,0.9586
tacticam_frame153_player7.jpg,broadcast_frame117_player3.jpg,0.9735
tacticam_frame153_player8.jpg,broadcast_frame97_player1.jpg,0.9483
tacticam_frame153_player9.jpg,broadcast_frame105_player1.jpg,0.961
tacticam_frame154_player0.jpg,broadcast_frame98_player4.jpg,0.9631
tacticam_frame154_player1.jpg,broadcast_frame105_player1.jpg,0.9456
tacticam_frame154_player10.jpg,broadcast_frame101_player8.jpg,0.9628
tacticam_frame154_player11.jpg,broadcast_frame104_player7.jpg,0.9636
tacticam_frame154_player12.jpg,broadcast_frame116_player7.jpg,0.954
tacticam_frame154_player13.jpg,broadcast_frame78_player5.jpg,0.9492
tacticam_frame154_player2.jpg,broadcast_frame122_player8.jpg,0.9487
tacticam_frame154_player3.jpg,broadcast_frame98_player4.jpg,0.945
tacticam_frame154_player4.jpg,broadcast_frame17_player8.jpg,0.957
tacticam_frame154_player5.jpg,broadcast_frame101_player8.jpg,0.9555
tacticam_frame154_player6.jpg,broadcast_frame29_player10.jpg,0.9578
tacticam_frame154_player7.jpg,broadcast_frame116_player7.jpg,0.9744
tacticam_frame154_player8.jpg,broadcast_frame117_player3.jpg,0.9657
tacticam_frame154_player9.jpg,broadcast_frame97_player1.jpg,0.9659
tacticam_frame155_player0.jpg,broadcast_frame98_player4.jpg,0.9641
tacticam_frame155_player1.jpg,broadcast_frame94_player5.jpg,0.9498
tacticam_frame155_player10.jpg,broadcast_frame117_player3.jpg,0.9729
tacticam_frame155_player11.jpg,broadcast_frame105_player1.jpg,0.9554
tacticam_frame155_player12.jpg,broadcast_frame116_player7.jpg,0.9693
tacticam_frame155_player13.jpg,broadcast_frame117_player3.jpg,0.982
tacticam_frame155_player14.jpg,broadcast_frame117_player3.jpg,0.9692
tacticam_frame155_player15.jpg,broadcast_frame12_player8.jpg,0.9515
tacticam_frame155_player16.jpg,broadcast_frame99_player12.jpg,0.9555
tacticam_frame155_player2.jpg,broadcast_frame105_player1.jpg,0.9564
tacticam_frame155_player3.jpg,broadcast_frame123_player6.jpg,0.9636
tacticam_frame155_player4.jpg,broadcast_frame97_player1.jpg,0.9587
tacticam_frame155_player5.jpg,broadcast_frame120_player4.jpg,0.9321
tacticam_frame155_player6.jpg,broadcast_frame97_player1.jpg,0.9581
tacticam_frame155_player7.jpg,broadcast_frame17_player8.jpg,0.972
tacticam_frame155_player8.jpg,broadcast_frame115_player6.jpg,0.9549
tacticam_frame155_player9.jpg,broadcast_frame116_player7.jpg,0.9705
tacticam_frame156_player0.jpg,broadcast_frame98_player4.jpg,0.9601
tacticam_frame156_player1.jpg,broadcast_frame97_player1.jpg,0.9577
tacticam_frame156_player10.jpg,broadcast_frame116_player7.jpg,0.9633
tacticam_frame156_player11.jpg,broadcast_frame117_player3.jpg,0.9775
tacticam_frame156_player12.jpg,broadcast_frame116_player7.jpg,0.9695
tacticam_frame156_player13.jpg,broadcast_frame114_player4.jpg,0.9649
tacticam_frame156_player14.jpg,broadcast_frame98_player4.jpg,0.9651
tacticam_frame156_player2.jpg,broadcast_frame123_player6.jpg,0.9155
tacticam_frame156_player3.jpg,broadcast_frame29_player10.jpg,0.9545
tacticam_frame156_player4.jpg,broadcast_frame17_player8.jpg,0.9695
tacticam_frame156_player5.jpg,broadcast_frame122_player8.jpg,0.945
tacticam_frame156_player6.jpg,broadcast_frame117_player3.jpg,0.9678
tacticam_frame156_player7.jpg,broadcast_frame97_player1.jpg,0.9622
tacticam_frame156_player8.jpg,broadcast_frame105_player1.jpg,0.9659
tacticam_frame156_player9.jpg,broadcast_frame98_player4.jpg,0.9533
tacticam_frame157_player0.jpg,broadcast_frame101_player2.jpg,0.9608
tacticam_frame157_player1.jpg,broadcast_frame98_player4.jpg,0.9632
tacticam_frame157_player10.jpg,broadcast_frame104_player7.jpg,0.9717
tacticam_frame157_player11.jpg,broadcast_frame80_player12.jpg,0.9693
tacticam_frame157_player12.jpg,broadcast_frame116_player7.jpg,0.9731
tacticam_frame157_player13.jpg,broadcast_frame116_player7.jpg,0.9782
tacticam_frame157_player14.jpg,broadcast_frame110_player3.jpg,0.9572
tacticam_frame157_player2.jpg,broadcast_frame122_player8.jpg,0.9534
tacticam_frame157_player3.jpg,broadcast_frame116_player7.jpg,0.9536
tacticam_frame157_player4.jpg,broadcast_frame124_player6.jpg,0.959
tacticam_frame157_player5.jpg,broadcast_frame105_player1.jpg,0.9525
tacticam_frame157_player6.jpg,broadcast_frame116_player7.jpg,0.9494
tacticam_frame157_player7.jpg,broadcast_frame105_player1.jpg,0.9568
tacticam_frame157_player8.jpg,broadcast_frame17_player8.jpg,0.9624
tacticam_frame157_player9.jpg,broadcast_frame116_player7.jpg,0.9574
tacticam_frame158_player0.jpg,broadcast_frame101_player8.jpg,0.9625
tacticam_frame158_player1.jpg,broadcast_frame79_player4.jpg,0.9546
tacticam_frame158_player10.jpg,broadcast_frame42_player7.jpg,0.9597
tacticam_frame158_player11.jpg,broadcast_frame124_player5.jpg,0.9664
tacticam_frame158_player12.jpg,broadcast_frame116_player7.jpg,0.969
tacticam_frame158_player13.jpg,broadcast_frame80_player10.jpg,0.9619
tacticam_frame158_player14.jpg,broadcast_frame97_player1.jpg,0.9677
tacticam_frame158_player15.jpg,broadcast_frame94_player5.jpg,0.9508
tacticam_frame158_player16.jpg,broadcast_frame25_player8.jpg,0.9696
tacticam_frame158_player17.jpg,broadcast_frame81_player10.jpg,0.9707
tacticam_frame158_player2.jpg,broadcast_frame98_player4.jpg,0.9648
tacticam_frame158_player3.jpg,broadcast_frame17_player8.jpg,0.9528
tacticam_frame158_player4.jpg,broadcast_frame124_player6.jpg,0.9623
tacticam_frame158_player5.jpg,broadcast_frame97_player1.jpg,0.9554
tacticam_frame158_player6.jpg,broadcast_frame80_player12.jpg,0.9229
tacticam_frame158_player7.jpg,broadcast_frame116_player7.jpg,0.9731
tacticam_frame158_player8.jpg,broadcast_frame95_player1.jpg,0.9501
tacticam_frame158_player9.jpg,broadcast_frame104_player7.jpg,0.9618
tacticam_frame159_player0.jpg,broadcast_frame98_player4.jpg,0.9562
tacticam_frame159_player1.jpg,broadcast_frame122_player8.jpg,0.9612
tacticam_frame159_player10.jpg,broadcast_frame81_player10.jpg,0.9854
tacticam_frame159_player11.jpg,broadcast_frame81_player10.jpg,0.9723
tacticam_frame159_player12.jpg,broadcast_frame120_player8.jpg,0.9622
tacticam_frame159_player13.jpg,broadcast_frame98_player4.jpg,0.9722
tacticam_frame159_player14.jpg,broadcast_frame109_player1.jpg,0.957
tacticam_frame159_player15.jpg,broadcast_frame97_player1.jpg,0.9662
tacticam_frame159_player2.jpg,broadcast_frame105_player1.jpg,0.9553
tacticam_frame159_player3.jpg,broadcast_frame104_player7.jpg,0.964
tacticam_frame159_player4.jpg,broadcast_frame101_player2.jpg,0.947
tacticam_frame159_player5.jpg,broadcast_frame42_player7.jpg,0.9619
tacticam_frame159_player6.jpg,broadcast_frame17_player8.jpg,0.9579
tacticam_frame159_player7.jpg,broadcast_frame117_player3.jpg,0.9341
tacticam_frame159_player8.jpg,broadcast_frame122_player7.jpg,0.9602
tacticam_frame159_player9.jpg,broadcast_frame80_player12.jpg,0.9634
tacticam_frame15_player0.jpg,broadcast_frame13_player12.jpg,0.9598
tacticam_frame15_player1.jpg,broadcast_frame31_player8.jpg,0.9512
tacticam_frame15_player10.jpg,broadcast_frame67_player8.jpg,0.9301
tacticam_frame15_player11.jpg,broadcast_frame101_player8.jpg,0.9798
tacticam_frame15_player12.jpg,broadcast_frame124_player5.jpg,0.9551
tacticam_frame15_player13.jpg,broadcast_frame21_player7.jpg,0.9827
tacticam_frame15_player14.jpg,broadcast_frame120_player4.jpg,0.9605
tacticam_frame15_player15.jpg,broadcast_frame116_player7.jpg,0.9178
tacticam_frame15_player16.jpg,broadcast_frame25_player10.jpg,0.9444
tacticam_frame15_player17.jpg,broadcast_frame94_player8.jpg,0.941
tacticam_frame15_player2.jpg,broadcast_frame55_player0.jpg,0.9332
tacticam_frame15_player3.jpg,broadcast_frame17_player8.jpg,0.966
tacticam_frame15_player4.jpg,broadcast_frame21_player7.jpg,0.9715
tacticam_frame15_player5.jpg,broadcast_frame105_player1.jpg,0.9742
tacticam_frame15_player6.jpg,broadcast_frame17_player8.jpg,0.9715
tacticam_frame15_player7.jpg,broadcast_frame81_player10.jpg,0.9638
tacticam_frame15_player8.jpg,broadcast_frame51_player1.jpg,0.9497
tacticam_frame15_player9.jpg,broadcast_frame50_player0.jpg,0.9277
tacticam_frame160_player0.jpg,broadcast_frame25_player10.jpg,0.952
tacticam_frame160_player1.jpg,broadcast_frame60_player5.jpg,0.9541
tacticam_frame160_player10.jpg,broadcast_frame17_player8.jpg,0.9757
tacticam_frame160_player11.jpg,broadcast_frame123_player6.jpg,0.9619
tacticam_frame160_player12.jpg,broadcast_frame98_player4.jpg,0.9585
